Энтони Пирс
Конторович Александр
Ремизов Алексей
Рубанова Наталья
Сладков Николай
Хейер Джорджетт
Шульц Джеймс
Пиранделло Луиджи
Поляков Юрий
Ройзман Матвей
Рубина Дина
Слаповский Алексей
Спинрад Норман
Упит Андрей
Чан Тед
Негривода Андрей
Стругацкий Аркадий
Уилкок Дэвид
Хруцкий Эдуард
Лакснесс Халлдор
Нефф Онджей
Рубинштейн Лев
Савченко Владимир
Сартр Жан
Слезар Генри
Хейердал Тур
Носовский Г.
Савченко Віктор
Хаецкая Елена
Ламур Луис
Мур Кристофер
Насибов Александр
Ренар Морис
Рублеўская Людміла
Саган Карл
Слепухин Юрий
Соколов Б.
Тёпфер Родольф
Урнов Дмитрий
Хейли Артур
Хорнби Ник
Ланской Марк
Селин Александр
Страуд Джонатан
Сэмюэл Ричардсон
Хорнунг Эрнест
Чандлер Рэймонд
Эппель Асар
Изюмский Борис
Селин Вадим
Шумилов Павел
Палей Абрам
Средневековая литература
Нивен Ларри
Пенни Луиза
Писемский Алексей
Роллан Ромен
Словин Леонид
Срибный Игорь
Хорт Александр
Чанышев Арсений
Эренбург И.
Пройслер Отфрид
Фолкс Себастьян
Шитик Владимир
Ильф Илья
Прокопенко Игорь
Садов Сергей
Хайнлайн Роберт
Хеллер Джозеф
Эрет Арнольд
Ильясов Явдат
Латынина Юлия
Стаднюк Иван
Траннуа Павел
Хорхе Букай
Шуров Дмитрий
Эриа Филипп
Дружников Юрий
Казаков Юрий
Ксендзюк Алексей
Рушди Салман
Стариков Николай
Стругацкий Борис
Чуковская Лидия
Шмаков Александр
Низами Гянджеви
Пальман Вячеслав
Питерс Эллис
Помбо Альваро
Первенцев Аркадий
Фейбер Мишель
Ле Карре Джон
Мураками Харуки
Наумов Евгений
Помяловский Николай
Садовской Борис
Стайн Роберт
Успенский Лев
Шевалье Трейси
Шишкин Михаил
Ле Урсула
Стайн Роберт Лоуренс
Ирвинг Дэвид
Ле Фаню Джозеф
Первушин Антон
Пищенко Виталий
Прокофьева Софья
Сафронов Юрий
Стрехнин Юрий
Фейст Раймонд
Чартерис Лесли
Ирвинг Стоун
Нушич Бранислав
Сименон Жорж
Хакимов Александр
Шевердин Михаил
Кречмар Михаил
Мурашова Екатерина
Орлов Владимир
Прокудин Николай
Симмонс Дэн
Тагор Рабиндранат
Ткаченко Анатолий
Углов Фёдор
Хенди Барб
Чопра Дипак
Эрман Барт
Кржижановский Сигизмунд
Левандовский Анатолий
Мавр Янка
Муркок Майкл
Ньюман Ким
Тазиев Гарун
Хаксли Олдос
Хоум Стюарт
Садур Нина
Шкловский Виктор
Кризи Джон
Леви Ахто
Мусаниф Сергей
Нэвилл Адам
Халымбаджа Игорь
Шкловский Евгений
Друнина Юлия
Казанова Джакомо
Морган Ричард
Чуковский Корней
Шейнин Лев
Шмалько Андрей
Эдуард Володарский
Мид Райчел
Скрягин Лев
Шалев Меир
Эркень Иштван
Янь Мо
Минцлов Сергей
Роббинс Гарольд
Этвуд Маргарет
Луначарский Анатолий
Мирний Панас
Олдридж Рэй
Роббинс Энтони
Северянин Игорь
Случевский Константин
Хокинг Стивен
Шекспир Уильям
Оливер Хаим
Робертс Нора
Мартин Гарднер
Радзинский Эдвард
Седугин Василий
Смедман Лиза
Мартин Джордж
Митчелл Сэнди
Робинсон Ким
Радищев Александр
Митыпов Владимир
Смирнов Андрей
Мартин Эмис
Ясенский Бруно
Суэнвик Майкл
Шефнер Вадим
Лях Андрей
Туманян Ованес
Эшноз Жан
Омулевский Иннокентий
Сэлинджер Джером
Ясинский Иероним
Маруяма Кэндзи
Оно Фуюми
Онойко Ольга
Мазин Александр
Такман Барбара
Ясуока Сётаро
Милани Мино
Родионов Станислав
Широкорад Александр
Май Карл
Рождественский Роберт
Таланова Галина
Майер Стефани
Яхонтов Андрей
Масуд Афаг
Михеенков Сергей
Фрай Стивен
Юзефович Леонид
Мойес Джоджо
Сервантес Мигель
Танигава Нагару
Сергеев Леонид
Танидзаки Дзюнъитиро
Шопенгауэр Артур
Яшин Александр
Смит Эдвард Элмер
Марков Александр
Миллер Артур
Сведенборг Эммануил
Славин Лев
Яновский Василий
Фроянов Игорь
Смолич Юрій
Моррелл Дэвид
Смолл Бертрис
Макгвайр Джейми
Орловский Гай Юлий
Хаггард Генри
де Берньер Луи
Матюхин Александр
Хьюм Фергюс
Штробль Карл
Макдонах Мартин
Моэм Уильям
Романов Андрей
де Вега Лопе
Макиавелли Никколо
Орци Эмма
Снегов Сергей
де Камп Лайон
Сигал Эрик
Тинченко Ярослав
де Кеведо Франсиско
Славкин Виктор
Степанова Мария
Яновіч Сакрат
Маккарти Кормак
Сигарев Василий
Тит Хань
Некрасов Николай
Шульпяков Глеб
де Куатьэ Анхель
Махров Алексей
Махфуз Нагиб
Шумил Павел
Юрьев Зиновий
Маккиллип Патриция
Силверберг Роберт
Уильямс Тэд
де Нерваль Жерар
Мегре Владимир
Юрьенен Сергей
де Ренье Анри
Сойер Роберт
Цормудян Сурен
Шушаков Олег
де Сервантес Мигель
Макнот Джудит
Риордан Рик
Светлов Роман
Шаров Владимир
Перро Шарль
Симашко Морис
Соколов Борис
Тоболяк Анатолий
Эверс Ганс
Симон Эрик
Соколов Борис Вадимович
Эвола Юлиус
де ла Круз Мелисса
Медейрос Тереза
Никс Гарт
дю Морье Дафна
Мединский Владимир
Никулин Лев
Остер Григорий
Тойнби Арнольд
Язвицкий Валерий
дю Террайль Понсон
Малахов Геннадий
Мейер Деон
Симонов Константин
Соколов Саша
Эддингс Дэвид
Остин Джейн
Мейл Питер
Ниммо Дженни
Роуз Серафим
Якимец Кирилл
Острогин Макс
Новодворская Валерия
Толле Экхарт
Милош Чеслав
Стерлинг Брюс
Мележ Иван
Малышева Анна
Чаянов Александр
Эдуард Скобелев
Охотников Вадим
Толстая Татьяна
Мелихан Константин
Норман Джон
Рубанов Андрей
Толстой Алексей
Эйдельман Натан
Мелконян Агоп
Синклер Эптон
Толстой Лев
Эйзенштейн Сергей
Рубцов Юрий
Томас Бернхард
Эйкен Конрад
Мелло Энтони
Рудазов Александр
Синявский Андрей
Носов Евгений
Рунов Валентин
Солоневич Иван
Эко Умберто
Мандино Ог
Носов Николай
Сомов Орест
Томас Лиготти
Томас Манн
Маркс Карл
Ричи Джек
Славчев Светослав
Манро Гектор
Эллиот Элизабет
Томас Харрис
Нудельман Рафаил
Томпсон Хантер
Усова Галина
Нюблум Хелена
Топелиус З.
Успенский Эдуард
Пришвин Михаил
Топелиус Сакариас
Эмис Кингсли
Някляеў Уладзімір
Топильская Елена
Мерль Робер
Скоренко Тим
Соя Антон
Тополь Эдуард
Меррит Абрахам
Сакс Ромер
Скороходов Глеб
Энгельгардт Михаил
Страуб Питер
Шварц Евгений
Энде Михаэль
Мариенгоф Анатолий
Обручев Владимир
Спаркс Николас
Торнтон Уайлдер
Мариковский Павел
Скотт Вальтер
Овалов Лев
Пайк Эприлинн
Прошкин Евгений
Скотт Линч
Торопцев Александр
Маринина Александра
Сапковский Анджей
Чулков Михаил
Скребицкий Георгий
Эрдман Николай
Метлицкая Мария
Эренбург Илья
Мештерхази Лайош
Оганесов Николай
Паланик Чак
Эриксон Стив
Маркес Габриэль
Мзареулов Константин
Точинов Виктор
Эриксон Стивен
Стрелкова Ирина
Троицкий Сергей
Орлова Василина
Рабле Франсуа
Харитонов Марк
Русанов Владислав
Оруэлл Джордж
Осипов Валерий
Остер Пол
Разанаў Алесь
Олдингтон Ричард
Разумовский Феликс
Сарнов Бенедикт
Оэ Кэндзабуро
Хей Луиза
Паасилинна Арто
Павич Милорад
Селф Уилл
Хемлин Маргарита
Райнов Богомил
Симонян Карен
Пайк Роберт
Скирюк Дмитрий
Райс Энн
Панаев Иван
Хиггинс Джек
Хилл Наполеон
Томас Брецина
Раковски Георги
Раковский Леонтий
Трахтенберг Роман
Ралин Радой
Рампа Лобсанг
Паолини Кристофер
Трифонов Юрий
Распутин Валентин
Троцкий Лев
Труайя Анри
Хандке Петер
Шницлер Артур
Редол Антонио
Паршев Андрей
Тушкан Георгий
Редфилд Джеймс
Реза Ясмина
Паскаль Киньяр
Хох Эдвард
Пастернак Борис
Реймерс Георгий
Рейнольдс Мак
Ханна Софи
Рейто Енё
Уильямс Теннесси
Паттерсон Джеймс
Паунд Эзра
Пауэрс Тим
Ренар Жюль
Пейвер Мишель
Ренделл Рут
Умарбеков Ульмас
Пелевин Виктор
Рено Мэри
Рерих Елена
Рерих Николай
Циолковский Константин
Уоттс Питер
Пшимановский Януш
Рот Вероника
Перельман Яков
Цюрупа Эсфирь
Рид Джон
Рид Майн
Чандар Кришан
Чандлер Бертрам
Фекете Иштван
Чапек Карел
Полякова Татьяна
Черносвитов Владимир
Фингарет Самуэлла
Потапенко Игнатий
Потиевский Виктор
Фламмарион Камиль
Чивер Джон
Фолиянц Каринэ
Фолкнер Уильям
Приходько Олег
Чорны Кузьма
Прозоров Лев
Франко Іван
Фролов Вадим
Шепард Люциус
Хаггард Генри Райдер
Пуиг Мануэль
Чэнь Мастер
Штемлер Илья
Эме Марсель
Эффинджер Джордж
Якименко Константин
Якубовский Аскольд
Ямагути Нобору
Васильевич Карпов
Келлер Дэвид
Надаш Петер
Аллен Дэвид
Добролюбов Н.
Нордли Дэвид
Ульянов Михаил
Гастев Алексей
Ларошфуко Франсуа
Ежи Лец
Ларссон Оса
Постников Юрий
Ларссон Стиг
Томас Карлейль
Уокер Норман
Алмонд Дэвид
Мери Вейо
Ростан Эдмон
Томас Лоуренс
Хьюстон Нэнси
Ростовцев Алексей
Дойл Конан
Кербабаев Берды
Козаченко Василий
Томас Мор
Дойчер Исаак
Звево Итало
Лауринчюкас Альбертас
Рафальский Сергей
Чупринин Сергей
Арьев Андрей
Волохов Михаил
Гейдж Рэнди
Грэм Кеннет
Литвиненко Александр
Ноябрёв Илья
Сингх Саймон
Хантер Эван
Альтшуллер А.
Гейзер Матвей
Керн Людвик
Моримура Сэйити
Барбакару Анатолий
Западов Александр
Келлерман Джесси
Бару Михаил
Нун Джефф
Авласенко Геннадий
Аматуни П.
Харви Кеннет
Астахова Наталья
Уолш Нил
Амирэджиби Чабуа
Аствацатуров Андрей
Ильинский Михаил
Лиходеев Леонид
Зеликович Эммануил
Лихоносов Виктор
Амнуэль Павел (Песах)
Геллер Михаил
Кешеля Дмитро
Маркова Екатерина
Прабхупада Свами
Кумма Александр
Сомтоу С.
Цезарь Гай
Батай Жорж
Величковский Анатолий
Воронин Александр
Домбровский Кирилл
Ерашов Валентин
Кумыш Сергей
Лобанов Михаил
Свендсен Ларс
Скальци Джон
Образцов Константин
Свенцицкая Ирина
Зарецкий Михаил
Линдблад Ян
Ингрид Нолль
Левант Яков
Нежный Александр
Резерфорд Эдвард
Точильникова Наталья
Агнон Шмуэль
Демидова Алла
Киз Дж. Грегори
Макграт Алистер
Планкетт Эдвард
Флинт Эрик
Ауэзов Мухтар
Демидова Н.
Донохью Эмма
Скляренко Семен
Ауэл Джин
Кунин Константин
Прево Марсель
Вергасов Илья
Зиедонис Имант
Некляев Владимир
Воронцов Андрей
Харрис Сэм
Герасимов Иосиф
Инфантьев Вадим
Караковский Алексей
Левитин Карл
Циммер Карл
Доризо Николай
Фокс Гарднер
Ахадов Эльдар
Кракауэр Джон
Курбан Саид
Принцев Юзеф
Фокс Джеффри
Рушди Ахмед
Ромашов Андрей
Хайрюзов Валерий
Горелик Геннадий
Карелин Лазарь
Свобода Роберт
Цыбульский Марк
Герман Михаил
Лезинский Михаил
Свободин Александр
Цыганков Эрнест
Ашар Марсель
Герман Сергей
Ерошенко Василий
Зоберн Олег
Немзер Андрей
Ремарк Эрих Мария
Верфель Франц
Всеволожский Игорь
Курейши Ханиф
Немиров Мирослав
Папини Джованни
Андриянов Виктор
Моччиа Федерико
Рецептер Владимир
Спрэг де Камп Лайон
Талимонова Любовь
Хейзе Пауль
Адорнетто Александра
Андієвська Емма
Колосов Марк
Дерьяев Хидыр
Вульф Виталий
Золотусский Игорь
Моэрс Вальтер
Славоросов Аркадий
Хейфец Михаил
Барикко Алессандро
Марголис Михаил
Назаренко Михаил
Чорногуз Олег
Гийота Пьер
Горькавый Николай
Жарри Альфред
Золотцев Станислав
Стамболов Стефан
Джабарлы Джафар
Лорка Федерико
Шаховской Иоанн
Кутзее Джон
Мундт Теодор
Секора Ондржей
Горянин Александр
Зорин Эдуард
Лемонье Камиль
Минчин Александр
Мур Кэтрин
Несмелов Арсений
Максвелл Джон
Трушкин Анатолий
Покальчук Юрий
Зотиков Игорь
Кондратенко Виктор
Ряховский Борис
Айпин Еремей
Багдай Адам
Кушнир Александр
Хенриксен Вера
Крепс Владимир
Миролюбов Юрий
Гарсиа Маркес Габриэль
Келли Линк
Ларичев Виталий
Рон Джим
Чтвртек Вацлав
Багряна Елисавета
Сельвинский Илья
Гинзберг Аллен
Жермен Сильви
Фаликов Илья
Оловянная Ирина
Рихлер Мордехай
Чебалин Евгений
Багряный Иван
Габышев Леонид
Грабб Джефф
Макушинский Алексей
Мухаммадиев Фазлиддин
Патерсон Кэтрин
Хетагуров Коста
Гавел Вацлав
Кэнфилд Джек
Граде Хаим
Робертс Адам
Бек Татьяна
Фанте Джон
Онэ Жорж
Шевчук Юрий
Валеев Рустам
Гадиев Сека
Жионо Жан
Фролов Леонид
Баркова Анна
Мариас Фернандо
Ропшин В.
Акула Кастусь
Зусак Маркус
Творогов Олег
Фармер Нэнси
Шейбон Майкл
Байрон Кейти
Джонсон Пол
Фрумкин Константин
Байтов Николай
Жубер Жан
Казиев Шапи
Фрумкина Ревекка
Блэтти Уильям
Мацукевич Анатолий
Митчелл Глэдис
Сагабалян Руслан
Диб Мухаммед
Клочков Сергей
Разумневич Владимир
Садкович Николай
Ардов Виктор
Витаков Алексей
Дударев Алексей
Жукова Алёна
Корбетт Джим
Круглов Александр
Машкин Геннадий
Хобан Рассел
Александер Ллойд
Катаева Тамара
Лаврентьев Максим
Орлов Сергей
Арельский Г.
Вишневецкая Марина
Найпол Видиадхар
Сарасвати Свами
Сулейменов Олжас
Толстой Алексей Николаевич
Арельский Грааль
Каку Митио
Сергеев Михаил
Брэгг Мелвин
Галло Макс
Шер Аркадий
Львов Михаил
Гальперин Ефим
Грешневиков Анатолий
Освальд Шпенглер
Салимов Марсель
Варгас Льоса Марио
Хаббард Л.
Гнедина Татьяна
Григорьев Валерий
Корнель Макушинский
Лазерсон Илья
Миченер Джеймс
Мякеля Ханну
Чигринов Иван
Аркадьев Лев
Калиновская Дина
Квик Мэтью
Де Квинси
Мендоса Эдуардо
Халифман Иосиф
Дю Дафна
Ничипурук Евгений
Пессель Мишель
Полянская Екатерина
Лайонс Стив
Осокин Денис
Хомченко Василий
Гар Роже
Годин Сет
Загоскин М.
Лакшин Владимир
Сибирцев Иван
Ламберт Лесли
Чириков Евгений
Ши Роберт
Арментроут Дженнифер Ли
Санаев Павел
Стэкпул Генри
Хазри Наби
Грин Джон
Зазубрин Владимир
Ивич Александр
Голан Шамай
Нагорный Алексей
Сидельников Олег
Хаит Валерий
Мао Дунь
Попов Алек
Романов Н.
Суворин Алексей
Гарнакерьян Ашот
Кальницкий Яков
Арто Антонен
Головин Евгений
Монтефиоре Саймон
Сильва Мигель
Шишкин Олег
Энквист Пер
Энтони Бучер
Эпплбаум Энн
Эпплгейт Кэтрин
Шипилов Николай
Эсенов Рахим
Шраер Максим
Штейнбок Аркадий
Юрьев Олег
Штернфельд Ари
Юсупов Феликс
Штраль Руди
Широкорад А.
Штриттматтер Эрвин
Шубинский Валерий
Шюре Эдуард
Эгарт Марк
Эгнер Турбьёрн
Яров Сергей
Экзюпери Антуан
Экхольм Ян
Энгдаль Уильям
Бабушкин Евгений
Кан Кикути
Бахтамов Рафаил
Баян Вадим
Варналис Костас
Поплавский Борис
Бедзик Юрій
Василев Орлин
Васильев Павел
Дали Сальвадор
Браун Брене
Хилтон Джеймс
Конквест Роберт
Хироюки Мориока
Окунев Яков
Белый А.
Нессер Хокан
Лонгиер Барри
Сидерский Андрей
Лорен Кейт
Мацейна Антанас
Оливер Голдсмит
Медведев Григорий
Ондатже Майкл
Вертела Юлия
Томан Йозеф
Бергер Анатолий
Брент Мэйдлин
Даниэль Юлий
Лощиц Юрий
Томас Шерред
Бретон Андре
Лукницкая Вера
Бережков Валентин
Кормильцев Илья
Прэтт Флетчер
Дасс Рам
Пурнель Джерри
Меррил Джудит
Гилевич Нил
Тристан Фредерик
Павлина Стив
Дворкин Александр
Магалиф Юрий
Ван Альфред
Ленковская Елена
Бжезинский Збигнев
Брэдбери Рэй Дуглас
Брэйн Джон
Смушкович Даниэль
Чехов Михаил
Боткин Василий
Харвуд Рональд
Брюс Бетке
Бильжо Андрей
Кравченко Евгений
Мирошниченко Григорий
Будищев Алексей
Уоллер Лесли
Коклюшкин Виктор
Будогоская Лидия
Госинни Рене
Уотерхаус Кейт
Гоулман Дэниел
Макколлум Майкл
Бляхин Павел
Гравишкис Владислав
Маккэнн Колум
Грант Майкл
Спицын Евгений
Граубин Георгий
Малахов Анатолий
Тарский Юрий
Бойд Уильям
Боков Виктор
Пим Барбара
Стивенсон Роберт Льюис
Шелест Игорь
Мочульский Константин
Батров Александр
Клушанцев Павел
Болтышев Валерий
Болучевский Владимир
Мухарський Антін
Страшимиров Антон
Плеханов Георгий
Фонтане Теодор
Кобылинский Л.
Плещеев Алексей
Бондарев Ю.
Бэнвилл Джон
Груэлл Джонни
Казанов Борис
Бядуля Змітрок
Тауэр Уэллс
Бондин Алексей
Гудериан Гейнц
Шпаков Владимир
Маркиш Макарий
Маркиш Перец
Гулям Гафур
Вайсбергер Лорен
Марков Георги
Гуркин Владимир
Камп Л.
Марков Емельян
Сандерс Уильям
Элдридж Джон
Энтони Бивор
Яновский Юрий
Яснов Михаил
дю Гар Роже
Эдуард Тополь
Эйкман Роберт
Володин Антуан
Господинов Георги
Адам Бабареко
Вулф Олег
Абдуллаев Шамшад
Васькин Александр
Дарин Дмитрий
Аларкон Педро
Бардин Гарри
Каддат Моранн
Коэн Леонард
Кузьмин Дмитрий
Левенсон П.
Мастертон Грэм
Озерецкая Елена
Абдуллин Ибрагим
Алимбаев Шокан
Беленький Моисей
Замаровский Войтех
Васюченко Ирина
Годе Лоран
Кашнер Эллен
Краббе Тим
Былинский Валерий
Адам Нэвилл
Гиленсон Борис
Алекс Гарленд
Гоудж Элизабет
Зуёнак Васіль
Линдквист Юн
Алиханов Сергей
Али Сабахаттин
Астафьев В.
Борон Робер
Гаскойн Джордж
Гиваргизов Артур
Джирард Джо
Друц Ефим
Болтон Керри
Ватсон Мария
Донливи Джеймс
Зыгарь Михаил
Левидов Михаил
Никольский Виталий
Адамович Евгений
Бакен Джон
Барка Василь
Больнов Отто Фридрих
Гейде Марианна
Гэлбрейт Роберт
Каррер Эмманюэль
Крымов Юрий
Леонтьев Владилен
Афинская Таис
Бакин Виктор
Валлес Жюль
Галь Нора
Занадворов Герман
Кесарийский Андрей
Курляндский Александр
Миримский Самуил
Могутин Ярослав
Несин Азиз
Оклянский Юрий
Афинский Аристид
Бакингем Маркус
Вильямс Николай
Горбаневская Наталья
Лаптев Юрий
Левин Дойвбер
Адамовіч Алесь
Гейм Георг
Голдакр Бен
Баккаларио Пьердоменико
Вахитов Рустем
Адамс Гай
Боцяновский Владимир
Грюнберг Арнон
Гюнтекин Решад Нури
Адамс Генри
Аллен Марсель
Бакман Фредрик
Вахов Анатолий
Винграновский Николай Степанович
Гюнтекин Решат
Дубровский Эдгар
Голдман Уильям
Джангиров Карен
Бычковский Алесь
Вернер Герберт
Бажов П.
Гатапов Алексей
Вальзер Мартин
Журнал Вестник
Каратов Сергей
Микеш Джордж
Моисеев Никита
Александер Патрик
Исаковский Михаил
Квирикадзе Ираклий
Лермонтов Ю.
Лю Цысинь
Мальцев Станислав
Мягков Андрей
Рисаль Хосе
Крайс Роберт
Ларин Олег
Никулин Николай
Орчи Эмма
Адамсон Айзек
Адамчик Вячеслав
Бахман Ричард
Грин А.
Дуглас Джон
Бело Адольф
Веронези Сандро
Гамов Георгий
Даули Наби
Кисилевский Вениамин
Курцвейл Аллен
Левинсон Пол
Адамчык Вячаслаў
Губин Андрей
Даунхэм Дженни
Дуглас Кирк
Ван Ковелер
Бахтин М.
Вэнс Джон
Бьёрнстад Кетиль
Генатулин Анатолий
Гингер Серж
Кидрук Максим
Криспин Энн
Лагеркранц Роза
Гигевич Василий
Гусейн Мехти
Клепикова Елена
Кэсер Уилла
Лебрехт Норман
Маккейг Дональд
Мариво Пьер
Орлов Даль
Ахтанов Тахави
Верхарн Эмиль
Зарэцкі Міхась
Ахшарумов Николай
Вебер Вальдемар
Джейкобсон Говард
Ибрагимов Мирза
Нефедьев Константин
Абсхаген Карл
Вордсворт Уильям
Ганибесов Василий
Кампанелла Томмазо
Коневской Иван
Алфеева Валерия
Давыдова Марина
Бонфуа Ив
Брошкевич Ежи
Голлер Борис
Ибусэ Масудзи
Котляревский Иван
Кулешова Сюзанна
Левчин Р.
Мамлин Геннадий
Мартенс Людо
Парин Алексей
Рейн Евгений
Ванслова Е.
Ганина Майя
Джорджо Вазари
Ларошфуко Франсуа VI
Липатов Борис
Мартин Джордж Р. Р.
Набатникова Татьяна
Буркатовский Сергей
Ганичев Валерий
Геннадьевич Ивакин
Кристоф Виланд
Воло Фабио
Гонсалес Алекс
Костер Шарль
Кремлёв Сергей
Моффат Стивен
Адриан Кащенко
Александрович Снегов
Вегнер Роберт
Аль Даниил
Ашукин Николай
Вегнер Роберт М.
Добротворская Карина
Богданович Ипполит
Борев Юрий
Брандыс Казимеж
Бээкман Эмэ
Граф Л.
Джеймс Филлис Дороти
Аль-Куайид Мухаммед Юсуф
Брукс Фредерик
Гиффорд Барри
Дайнеко Л.
Дотель Андре
Ба Цзинь
Бир Элизабет
Бегунов Юрий
Бруно Джордано
Везиров Юсиф
Воеводин Всеволод
Герантиди Олег
Бедзик Юрий
Богомазов Сергей
Буртяк Сергей
Мандельштам Юрий
Бедный Борис
Воеводин Игорь
Кладель Леон
Козаровецкий Владимир
Крлежа Мирослав
Гонсалес Хусто
Гриббин Джон
Кальдерон де ла Барка Педро
Немтушкин Алитет
Грир Эндрю
Далецкий Павел
Аверьянов В.
Грир Эндрю Шон
Канетти Элиас
Ким Сын Ок
Клайн Эрнест
Козачинский Александр
Латур Бруно
Лунари Луиджи
Манин Виталий
Михайлов В.
Канивец Владимир
Аверьянов Виталий
Драбкина Алла
Ким Юлий
Латынин Леонид
Никитин Роман
Ай У
Демьян Иван
Дойл Родди
Братья Пресняковы
Дойль Артур
Балтер Борис
Жигулин Анатолий
Авижюс Йонас
Авл Геллий
Айзексон Уолтер
Ильянен Александр
Кхьенце Дзонгсар
Лаумер Кит
Лейк Джей
Манов Эмил
Машковцев Владилен
Полупуднев Виталий
Процюк Степан
Гуницкий Анатолий
Евгенидис Джеффри
Кантемир Антиох
Лейкин Вячеслав
Макаёнак Андрэй
Аграновский Анатолий
Байбородин Анатолий
Борхерт Вольфганг
Гніламёдаў Уладзімір
Вагнер Яна
Ветрова Тамара
Гарднер Мартин
Дамхауг Торкиль
Келман Джеймс
Коуль Джонс
Лунц Лев
Никитинский Юрий
Альтенберг Петер
Брэм Альфред
Ветхий Завет
Деникин А.
Дрда Ян
Дурылин Сергей
Андреота Поль
Бальзак Оноре де
Браун Лестер
Званцев Сергей
Касумов Имран
Классен Егор
Лейн Ник
Маланюк Євген
Маўр Янка
Айк Дэвид
Евгеньевич Сухов
Айкен Джоан
Браун Пирс
Виталис Вис
Герман Алексей
Долгий Вольф
Аврутин Анатолий
Капандю Эрнест
Козлов С.
Марчевский Марко
Мухин Ю.
Поволоцкая Ирина
Брэндон Томас
Ле Бретон Огюст
Автомонов Павел
Альтшуллер Г.
Колосов Леонид
Константиновский Давид
Кофман Роман
Краусс Лоуренс
Кэмерон Джеймс
Ле Карре
Милошевский Зигмунт
Монро Роберт
Автомонов Павло
Асиновский Олег
Бойд Брайан
Браунинг Роберт
Величанский Александр
Грейвз Р.
Гурко Василий
Жмак Валерий
Кемоклидзе Герберт
Константиновский Илья
Кунчинас Юргис
Леки Энн
Либединская Лидия
Малахов Г.
Абашидзе Григол
Аксёненко Сергей
Васинский Александр
Ивченко Сергей
Минский Николай
Мишин Михаил
Николас Спаркс
Альшиц Даниил
Дикинсон Питер
Брафман Яков
Данилин Александр
Воук Герман
Герштейн Михаил
Багмут Іван
Вохменцев Яков
Козырев Олег
Алёшин Самуил
Басин Яков
Витман Борис
Гершуни Владимир
Мытько Игорь
Расцветников Асен
Ржешевский Александр
Робинсон Эдвин
Саймонс Джулиан
Агава Хироюки
Баскаков Владимир
Долинина Наталья
Дыгат Станислав
Алекси Шерман
Гурченко Людмила
Кабанов Александр
Капнист Василий
Кобах Сергей
Кэндзи Миядзава
Маран Ико
Алеман Матео
Аман Сергей
Дыко Лидия
Крупенин Артур
Лемберский Павел
Лыньков Михаил
Марвелл Эндрю
Отченашек Ян
Володарский Леонид
Госинни Р.
Норман Дональд
Кармен Роман
Кок Анри
Монтескье Шарль
Бадак Алесь
Баранов Вадим
Бассани Джорджо
Горпожакс Гривадий
Косидовский Зенон
Крупин Михаил
Ливий Тит
Лынькоў Міхась
Амбелен Робер
Ливио Марио
Малик Тахир
Боровский Тадеуш
Дружинин Александр
Дериева Регина
Баевский Вадим
Дьюи Джон
Кабре Жауме
Коковкин Сергей
Крус Абель
Купряшина Софья
Лебеденко Пётр
Лорес Юрий
Львов Николай
Нолль Дитер
Огнева Василиса
Глушко Мария
Гомес де ла Серна Рамон
Данини Майя
Дьяков Игорь
Амир Мирсай
Гомолицкий Лев
Дермез Ив
Ершов Пётр
Вулис Абрам
Гривнин В.
Альтшуллер Генрих
Григулис Арвид
Де Камп Спрэг
Корнейчук Александр
Кисляков Спиридон
Аппельфельд Аарон
Еленин Марк
Минералов Юрий
Асламова Дарья
Гримо Мишель
Ибаньес Висенте
Вишневецкий Игорь
Зеллер Флориан
Лагздиньш Виктор
Ваврик Василий
Каган Джанет
Апте Хари
Казанцева Ася
Кумок Яков
Арамилев Иван
Аспе Питер
Земсков Валерий
Левин Константин
Гаврилин Евгений
Вуд Эллен
Владимировна Котова
Арбенов Эдуард
Владыкин Влад
Зервас Никос
Бенни Стефано
Ернев Олег
Крапіва Кандрат
Бентли Эдмунд
Галактионов Станислав
Одоевский Александр
Галан Ярослав
Голуй Тадеуш
Зилов Лев
Комарова Ольга
Лалич Михаило
Лори Дин
Марек Иржи
Мур Алан
Зульфикаров Тимур
Бергельсон Давид
Озеров Владислав
Паттерсон Джон
Притулина Надежда
Андреева Алла
Галинский Юрий
Ефимова Татьяна
Аретино Пьетро
Бабкоў Ігар
Берджес Мелвин
Губин Б.
Гончарова Анна
Катенин Павел
Байер Марсель
Зиник Зиновий
Красногорский Борис
Глебов Анатолий
Дидион Джоан
Бантлайн Нед
Андреюк Серафим
Аристов Владимир
Барнс Стивен
Кублановский Юрий
Костин Юрий
Баршчэўскі Ян
Гардони Геза
Килпатрик Нэнси
Клима Ладислав
Кондрашов Александр
Володимир Рутківський
Кардини Франко
Пяст Владимир
Рейфилд Дональд
Арним Ахим
Итин Вивиан
Аникст А.
Итиё Хигути
Ито Сэй
Климычев Борис
Гафт Валентин
Аршакян Ашот
Коновалов Евгений
Ларднер Ринг
Маймон Моше
Анненков Юлий
Венцлова Антанас
Клири Беверли
Герасимов Г.
Бейлин Михаил
Идов Михаил
Аррабаль Фернандо
Забила Наталья
Канторович Яков
Арреола Хуан
Арреола Хуан Хосе
Ворон Вячеслав
Завадовский Борис
Кэйв Хью
Литвинова Рената
Лунин Виктор
Завальнюк Леонид
Измайлов Лион
Антокольский Павел
Грабовский Ян
